ID,Domain,LLM,Target_Planner,Iteration,Validation_Status,V4_Failure_Detail,Coverage,Avg_Run_Wall_s,Avg_StatesExpanded,IPC_Score,Delta_vs_Baseline,Improved,Delta_vs_Previous,Is_Best_So_Far,LLM_Rationale,Termination_Reason,LLM_Input_Tokens,LLM_Output_Tokens,Domain_File_Path,Timestamp
143,ricochet-robots,claude-opus-4-6,bfws,3,VALID,N/A,0.6666666666666666,170.17698729999998,86959,9.824579660952212,-1.1524685125142033,False,0.3585042420096425,False,"Looking at the iteration history, both attempts that modified predicate ordering, precondition ordering, or effect ordering within actions caused regressions by losing instance-04 (and sometimes instance-11). The baseline domain already has a reasonable action order with `step` first. My new strategy is to try reordering only the stop actions—placing `stop-at-barrier` before `stop-at-robot`—since barrier stops have fewer preconditions (3 vs 4) and giving them lower IDs may produce tighter relaxed plans in H_Add_Rp_Fwd, while keeping everything else exactly as the baseline to preserve coverage.",MAX_ITER,3375,726,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/bfws/ricochet-robots/ricochet-robots_claude-opus-4.6_Feedback_bfws_iter3.pddl,2026-05-25T13:16:27.039139
144,snake,gemini-3.1-pro-preview-customtools,lama,2,VALID,N/A,0.13333333333333333,85.12481799999999,101876,2.0,0.07705232664121286,True,0.0,False,"To further optimize LAMA's heuristic evaluation and search, goal-relevant predicates (`ispoint`, `spawn`) were moved to the top of the `:predicates` block, and highly enabling add-effects (like spawning new points) were prioritized within the `:effect` blocks of eating actions. Additionally, static inequality checks and highly restrictive singleton predicates (`spawn dummypoint`, `headsnake`) were placed immediately after static predicates in the `:precondition` blocks to maximize early state-pruning and accelerate relaxed-plan extraction.",N/A,2847,764,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gemini-3.1-pro/lama/snake/snake_gemini-3.1-pro_Feedback_lama_iter2.pddl,2026-05-25T13:50:40.513289
145,snake,deepseek-reasoner,bfws,3,VALID,N/A,0.4666666666666667,140.1668672857143,3264,6.51325589515908,-1.4787228658531595,False,-0.9766065918249822,False,"I will reorder the actions to place the two eating actions (move-and-eat-no-spawn and move-and-eat-spawn) before the move action, because they directly achieve the goal of eliminating ispoint predicates and should receive the lowest internal IDs to be preferentially selected by H_Add_Rp_Fwd tie-breaking, leading to tighter relaxed plans and better bucket partitioning. Additionally, I will reorder predicate declarations to put ispoint first (most goal-relevant), followed by headsnake, tailsnake, spawn, NEXTSPAWN, nextsnake, blocked, ISADJACENT, and reorder preconditions and effects within each action to prioritize goal-proximal literals, to further guide the novelty-based search toward goal achievement.",MAX_ITER,2909,3920,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/deepseek-r1/bfws/snake/snake_deepseek-r1_Feedback_bfws_iter3.pddl,2026-05-25T14:21:07.124954
146,ricochet-robots,gpt-5.4-2026-03-05,madagascar,1,VALID,N/A,0.0,0,0,0.0,0.0,False,0.0,False,"I prioritize the positional goal-relevant predicate and the actions that terminate motion before movement setup, so Madagascar’s backward-chaining heuristic sees likely goal achievers and their supporting state variables earlier in the SAT variable order. I also group state predicates by robot/cell status and order preconditions/effects to favor simple propagation and earlier mutex discovery around occupancy and motion status.",ALL_TIMEOUT,2423,572,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/madagascar/ricochet-robots/ricochet-robots_gpt-5.4_Feedback_madagascar_iter1.pddl,2026-05-25T14:24:57.945208
147,ricochet-robots,claude-opus-4-6,madagascar,1,VALID,N/A,0.0,0,0,0.0,0.0,False,0.0,False,"My reordering strategy places goal predicates (`at`, `free`, `nothing-is-moving`) first in the predicates block and groups mutually exclusive state predicates adjacently, then orders actions so that `step` (which directly achieves goal `at`/`free` predicates) comes first, followed by stop actions (which achieve `nothing-is-moving`, a key subgoal for `go`), with `go` last as the setup action. Within each action, preconditions are ordered from easily satisfiable/static conditions first to maximize unit propagation chains, and effects place goal-relevant add-effects before delete-effects.",ALL_TIMEOUT,2862,729,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/madagascar/ricochet-robots/ricochet-robots_claude-opus-4.6_Feedback_madagascar_iter1.pddl,2026-05-25T14:46:47.457087
148,snake,gemini-3.1-pro-preview-customtools,lama,3,VALID,N/A,0.13333333333333333,84.21850599999999,101876,2.0,0.06123523682465315,True,0.0,False,"To further optimize invariant synthesis and landmark generation, structural and highly restrictive predicates (`headsnake`, `tailsnake`, `nextsnake`, `blocked`) were moved to the very top of the `:predicates` block, as they define the core mutexes of the snake's body. Within `:precondition` blocks, predicates were strictly ordered to evaluate static adjacency first, followed by these restrictive singleton/structural predicates, and finally negative conditions, ensuring maximum early state-pruning during relaxed-plan extraction.",MAX_ITER,3021,757,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gemini-3.1-pro/lama/snake/snake_gemini-3.1-pro_Feedback_lama_iter3.pddl,2026-05-25T15:12:55.056664
149,snake,deepseek-reasoner,madagascar,1,VALID,N/A,0.3333333333333333,24.306738000000003,0,4.871974794560921,-0.3524589768568751,False,0.34977306020937426,True,"**Strategy:** Reorder predicates to assign lowest SAT variable IDs to goal-relevant predicates (headsnake, tailsnake, ispoint) and group mutually exclusive predicates (e.g., spawn and ispoint) adjacently for faster binary mutex discovery. Reorder actions so that eating actions (move-and-eat-spawn, move-and-eat-no-spawn) appear first, as they directly achieve typical goals, followed by the move action; within each action, reorder preconditions to place easily-satisfiable conditions (e.g., headsnake) before complex ones, and effects to list add-effects before delete-effects to align with backward-chaining.",N/A,2680,1456,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/deepseek-r1/madagascar/snake/snake_deepseek-r1_Feedback_madagascar_iter1.pddl,2026-05-25T15:23:40.529106
150,snake,gpt-5.4-2026-03-05,lama,1,VALID,N/A,0.13333333333333333,88.8230925,101876,1.9897881411463096,0.04479064033473945,True,-0.010211858853690359,False,"I reordered predicates to put dynamic, goal-relevant snake-position and occupancy facts first and static adjacency/spawn-order facts last, then ordered actions so the simplest movement operator appears before the more specialized eating variants. Within each action, I placed static tests first, then the most restrictive dynamic conditions, and ordered effects with goal-relevant add effects before auxiliary adds and all deletes last to better align translation, relaxed-plan support selection, and preferred-operator generation in LAMA.",N/A,2408,679,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/lama/snake/snake_gpt-5.4_Feedback_lama_iter1.pddl,2026-05-25T15:46:18.827884
151,snake,claude-opus-4-6,lama,1,VALID,N/A,0.13333333333333333,93.037124,101876,1.9699662202736896,0.019825614038669115,True,-0.030033779726310383,False,"My reordering strategy focuses on placing the `move` action first since it's the most frequently used enabling action (snake movement without eating), reordering predicates to prioritize goal-relevant ones (`ispoint`, `spawn`) and dynamic state predicates before static ones (`ISADJACENT`, `NEXTSPAWN`), and carefully ordering preconditions with static predicates first followed by most restrictive conditions to improve FF's relaxed-plan extraction and preferred operator selection. I also reorder effects to place goal-relevant add-effects first and delete-effects last, which should improve landmark tracking and heuristic computation for the 13 timed-out instances.",N/A,2848,835,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/lama/snake/snake_claude-opus-4.6_Feedback_lama_iter1.pddl,2026-05-25T16:08:28.474365
152,snake,deepseek-reasoner,madagascar,2,VALID,N/A,0.3333333333333333,26.213430199999998,0,4.824321765941022,-0.449689411855105,False,-0.04765302861989884,False,"We retain the original predicate and action ordering because it already achieves the best coverage (6/15) among tested configurations, and any deviation—as demonstrated by the previous reordering—causes a loss of solvability due to unfavorable SAT variable assignments that disrupt the backward-chaining heuristic’s focus. By keeping the domain unchanged, we avoid introducing new variable ID priorities that could lead to premature unsatisfiability proofs, ensuring that Madagascar’s CDCL solver can still find plans for the same set of instances.",N/A,2892,2875,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/deepseek-r1/madagascar/snake/snake_deepseek-r1_Feedback_madagascar_iter2.pddl,2026-05-25T16:26:44.468549
153,snake,deepseek-reasoner,madagascar,3,INVALID_V1,N/A,0.0,0.0,0,0.0,N/A,N/A,N/A,False,"**Strategy:** Keep the predicate and action ordering unchanged to preserve the variable ID assignment that yielded the baseline coverage of 6/15. Reorder preconditions within each action to place the most easily satisfiable—i.e., those true in many states or established by simple actions—first, and effects to list add-effects before delete-effects as before, to maximize unit propagation during SAT solving without risking loss of solvability.",MAX_ITER,3049,4793,N/A,2026-05-25T16:27:45.571289
154,visitall,deepseek-reasoner,lama,1,INVALID_V1,N/A,0.0,0.0,0,0.0,N/A,N/A,N/A,False,"The domain already follows all architecture-aware ordering rules: goal-relevant predicates are first, static predicates last, preconditions list static conditions before restrictive conditions, and effects list add-effects before delete-effects with goal-relevant add-effects first. Therefore, no reordering is required to achieve optimal performance.",N/A,2051,1581,N/A,2026-05-25T16:28:04.627294
155,visitall,deepseek-reasoner,lama,2,INVALID_V1,N/A,0.0,0.0,0,0.0,N/A,N/A,N/A,False,"By placing the dynamic precondition 'at-robot' before the static 'connected' in the move action, LAMA's early failure detection is accelerated because the robot's location changes frequently, reducing the evaluation of static edges for inapplicable actions. This reordering also improves the FF heuristic's backward trace by prioritizing the most restrictive condition first, leading to better preferred operator selection.",N/A,1399,2790,N/A,2026-05-25T16:28:40.924489
156,snake,gemini-3.1-pro-preview-customtools,decstar,1,VALID,N/A,0.2,100.48829866666667,114631,2.9428726957738487,-0.043445549120150306,False,-0.05712730422615131,False,"To optimize for DecStar's Star Topology factoring, I prioritized local grid and snake body predicates (`blocked`, `ispoint`, `nextsnake`) before global state markers (`headsnake`, `tailsnake`, `spawn`) in both the `:predicates` block and action definitions. I also reordered the actions to place the non-spawning `move` action first, as it operates more independently than the eating actions, which helps the factoring engine isolate leaf variables and reduces the number of expensive center actions.",N/A,2663,759,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gemini-3.1-pro/decstar/snake/snake_gemini-3.1-pro_Feedback_decstar_iter1.pddl,2026-05-25T16:30:53.637232
157,visitall,deepseek-reasoner,lama,3,VALID,N/A,1.0,56.18726233333334,19991,13.800623365452386,-1.1788716322685273,False,-1.1269222125512268,False,"By reordering the predicate declarations to place the most frequently used dynamic predicate 'at-robot' before the goal-relevant 'visited', LAMA's invariant synthesis will discover mutex groups more efficiently because 'at-robot' appears in all action preconditions and effects, accelerating the construction of finite-domain representation and improving landmark ordering constraints. This reordering does not alter the logical meaning and maintains the static predicate 'connected' last as per the architecture-aware rule for static predicates.",MAX_ITER,1505,2669,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/deepseek-r1/lama/visitall/visitall_deepseek-r1_Feedback_lama_iter3.pddl,2026-05-25T16:43:24.976512
